timestep_time;vehicle_angle;vehicle_id;vehicle_lane;vehicle_pos;vehicle_slope;vehicle_speed;vehicle_type;vehicle_x;vehicle_y
27.00;193.21;14;766761483#3_0;9.82;0.00;13.11;DEFAULT_VEHTYPE;463.58;229.80
27.00;186.56;15;24254277#11_0;5.01;0.00;11.40;DEFAULT_VEHTYPE;473.85;281.20
27.00;149.69;16;24254277#2_0;46.58;0.00;12.62;DEFAULT_VEHTYPE;435.75;490.38
27.00;178.85;18;:300163116_0_0;1.12;0.00;5.79;DEFAULT_VEHTYPE;482.05;337.14
27.00;202.66;2;766761483#4_0;111.95;0.00;14.02;DEFAULT_VEHTYPE;431.10;107.46
27.00;175.46;20;:572670_0_0;1.95;0.00;8.79;DEFAULT_VEHTYPE;481.44;356.99
27.00;150.60;21;24254277#0_0;38.58;0.00;9.92;DEFAULT_VEHTYPE;355.18;634.14
27.00;160.33;22;24254277#0_0;14.62;0.00;5.00;DEFAULT_VEHTYPE;343.48;655.05
27.00;171.51;23;24254277#0_0;5.10;0.00;0.00;DEFAULT_VEHTYPE;340.33;664.03
27.00;155.17;24;24254277#3_0;5.10;0.00;0.00;DEFAULT_VEHTYPE;452.95;454.92
27.00;185.66;4;24254277#9_0;14.58;0.00;7.42;DEFAULT_VEHTYPE;481.22;318.61
27.00;157.59;5;24254277#3_0;22.01;0.00;13.15;DEFAULT_VEHTYPE;459.39;439.30
27.00;149.07;6;24254277#2_0;23.28;0.00;10.79;DEFAULT_VEHTYPE;423.97;510.49
27.00;194.33;7;24254277#10_0;4.24;0.00;8.23;DEFAULT_VEHTYPE;477.94;301.26
27.00;153.13;8;24254277#1_0;3.38;0.00;11.29;DEFAULT_VEHTYPE;411.59;531.62
28.00;192.81;10;:572674_0_0;1.40;0.00;11.87;DEFAULT_VEHTYPE;466.64;242.88
28.00;151.78;11;24254277#0_0;137.55;0.00;11.02;DEFAULT_VEHTYPE;403.16;547.58
28.00;151.78;13;24254277#0_0;111.17;0.00;14.54;DEFAULT_VEHTYPE;390.68;570.83
28.00;190.24;15;766761483#1_0;4.38;0.00;13.73;DEFAULT_VEHTYPE;472.15;267.70
28.00;155.09;16;24254277#2_0;60.71;0.00;14.12;DEFAULT_VEHTYPE;442.37;477.92
28.00;181.31;18;24254277#9_0;3.20;0.00;7.18;DEFAULT_VEHTYPE;481.92;329.96
28.00;203.06;2;766761483#4_0;124.75;0.00;12.80;DEFAULT_VEHTYPE;426.14;95.66
28.00;178.45;20;24254277#8_0;5.66;0.00;8.84;DEFAULT_VEHTYPE;481.78;348.16
28.00;150.60;21;24254277#0_0;49.88;0.00;11.30;DEFAULT_VEHTYPE;360.73;624.30
28.00;150.60;22;24254277#0_0;21.68;0.00;7.06;DEFAULT_VEHTYPE;346.89;648.87
28.00;168.24;23;24254277#0_0;6.89;0.00;1.79;DEFAULT_VEHTYPE;340.87;662.33
28.00;156.43;24;24254277#3_0;7.09;0.00;1.99;DEFAULT_VEHTYPE;453.71;453.09
28.00;188.38;4;:572671_0_0;0.29;0.00;8.57;DEFAULT_VEHTYPE;479.97;310.14
28.00;156.33;5;24254277#4_0;0.93;0.00;14.28;DEFAULT_VEHTYPE;464.99;426.16
28.00;149.58;6;24254277#2_0;34.28;0.00;11.00;DEFAULT_VEHTYPE;429.54;501.00
28.00;194.33;7;24254277#10_0;14.22;0.00;9.98;DEFAULT_VEHTYPE;475.47;291.59
28.00;149.71;8;24254277#2_0;9.85;0.00;11.16;DEFAULT_VEHTYPE;417.04;522.00
29.00;193.21;10;766761483#3_0;9.38;0.00;13.00;DEFAULT_VEHTYPE;463.68;230.23
29.00;151.78;11;24254277#0_0;148.92;0.00;11.37;DEFAULT_VEHTYPE;408.53;537.57
29.00;151.78;13;24254277#0_0;124.10;0.00;12.93;DEFAULT_VEHTYPE;396.80;559.44
29.00;192.73;15;766761483#2_0;7.47;0.00;12.61;DEFAULT_VEHTYPE;469.46;255.37
29.00;155.09;16;24254277#2_0;70.92;0.00;10.21;DEFAULT_VEHTYPE;446.67;468.66
29.00;181.98;18;24254277#9_0;11.74;0.00;8.53;DEFAULT_VEHTYPE;481.63;321.43
29.00;203.31;2;766761483#4_0;137.89;0.00;13.14;DEFAULT_VEHTYPE;420.94;83.59
29.00;178.45;20;24254277#8_0;13.46;0.00;7.80;DEFAULT_VEHTYPE;481.99;340.37
29.00;150.60;21;24254277#0_0;62.18;0.00;12.30;DEFAULT_VEHTYPE;366.77;613.58
29.00;150.60;22;24254277#0_0;30.31;0.00;8.63;DEFAULT_VEHTYPE;351.12;641.35
29.00;160.95;23;24254277#0_0;10.14;0.00;3.25;DEFAULT_VEHTYPE;341.97;659.26
29.00;157.59;24;24254277#3_0;11.04;0.00;3.95;DEFAULT_VEHTYPE;455.21;449.44
29.00;194.33;4;24254277#10_0;4.89;0.00;9.77;DEFAULT_VEHTYPE;477.78;300.62
29.00;155.45;5;:672944232_0_0;2.45;0.00;14.14;DEFAULT_VEHTYPE;470.88;413.30
29.00;149.69;6;24254277#2_0;45.01;0.00;10.73;DEFAULT_VEHTYPE;434.96;491.74
29.00;186.56;7;24254277#11_0;6.32;0.00;11.84;DEFAULT_VEHTYPE;473.70;279.90
29.00;148.86;8;24254277#2_0;21.58;0.00;11.73;DEFAULT_VEHTYPE;423.11;511.95
30.00;193.23;10;:572675_0_0;2.53;0.00;12.81;DEFAULT_VEHTYPE;460.75;217.76
30.00;151.71;11;24254277#2_0;2.99;0.00;11.00;DEFAULT_VEHTYPE;413.61;527.93
30.00;151.78;13;24254277#0_0;137.28;0.00;13.18;DEFAULT_VEHTYPE;403.03;547.82
30.00;192.85;15;:572674_0_0;2.20;0.00;13.62;DEFAULT_VEHTYPE;466.45;242.10
30.00;155.93;16;24254277#2_0;79.87;0.00;8.96;DEFAULT_VEHTYPE;450.38;460.51
30.00;188.38;18;24254277#9_0;21.92;0.00;10.19;DEFAULT_VEHTYPE;480.15;311.35
30.00;203.31;2;766761483#4_0;150.90;0.00;13.01;DEFAULT_VEHTYPE;415.79;71.64
30.00;180.93;20;24254277#9_0;2.09;0.00;9.30;DEFAULT_VEHTYPE;481.96;331.07
30.00;150.60;21;24254277#0_0;74.20;0.00;12.02;DEFAULT_VEHTYPE;372.67;603.11
30.00;150.60;22;24254277#0_0;40.41;0.00;10.11;DEFAULT_VEHTYPE;356.08;632.55
30.00;159.36;23;24254277#0_0;15.49;0.00;5.35;DEFAULT_VEHTYPE;343.85;654.26
30.00;157.59;24;24254277#3_0;17.54;0.00;6.50;DEFAULT_VEHTYPE;457.69;443.43
30.00;171.51;26;24254277#0_0;5.10;0.00;0.00;DEFAULT_VEHTYPE;340.33;664.03
30.00;156.04;5;:572667_0_0;2.73;0.00;13.11;DEFAULT_VEHTYPE;476.25;401.34
30.00;151.18;6;24254277#2_0;56.00;0.00;11.00;DEFAULT_VEHTYPE;440.39;482.19
30.00;191.04;7;:572673_0_0;0.77;0.00;13.28;DEFAULT_VEHTYPE;471.97;266.85
30.00;149.58;8;24254277#2_0;32.89;0.00;11.31;DEFAULT_VEHTYPE;428.84;502.20
31.00;193.38;10;766761483#4_0;9.38;0.00;11.86;DEFAULT_VEHTYPE;458.01;206.22
31.00;148.86;11;24254277#2_0;14.62;0.00;11.63;DEFAULT_VEHTYPE;419.51;517.91
31.00;151.78;13;24254277#0_0;149.49;0.00;12.21;DEFAULT_VEHTYPE;408.80;537.06
31.00;193.21;15;766761483#3_0;11.26;0.00;14.08;DEFAULT_VEHTYPE;463.25;228.39
31.00;156.36;16;24254277#3_0;6.98;0.00;8.03;DEFAULT_VEHTYPE;453.67;453.19
31.00;194.33;18;24254277#10_0;5.90;0.00;12.01;DEFAULT_VEHTYPE;477.53;299.64
31.00;181.91;19;24254277#9_0;5.10;0.00;0.00;DEFAULT_VEHTYPE;481.86;328.06
31.00;204.07;2;766761483#4_0;164.24;0.00;13.34;DEFAULT_VEHTYPE;410.37;59.45
31.00;183.19;20;24254277#9_0;12.67;0.00;10.58;DEFAULT_VEHTYPE;481.50;320.50
31.00;150.60;21;24254277#0_0;86.26;0.00;12.06;DEFAULT_VEHTYPE;378.59;592.60
31.00;150.60;22;24254277#0_0;52.52;0.00;12.11;DEFAULT_VEHTYPE;362.03;622.00
31.00;150.60;23;24254277#0_0;22.99;0.00;7.51;DEFAULT_VEHTYPE;347.53;647.72
31.00;157.59;24;24254277#3_0;25.51;0.00;7.97;DEFAULT_VEHTYPE;460.73;436.06
31.00;166.51;26;24254277#0_0;7.66;0.00;2.56;DEFAULT_VEHTYPE;341.13;661.60
31.00;176.06;5;24254277#6_0;11.38;0.00;13.92;DEFAULT_VEHTYPE;479.10;387.81
31.00;155.09;6;24254277#2_0;67.26;0.00;11.26;DEFAULT_VEHTYPE;445.13;471.98
31.00;192.73;7;766761483#2_0;9.24;0.00;13.52;DEFAULT_VEHTYPE;469.07;253.65
31.00;149.69;8;24254277#2_0;43.96;0.00;11.07;DEFAULT_VEHTYPE;434.43;492.64
32.00;193.38;10;766761483#4_0;21.34;0.00;11.96;DEFAULT_VEHTYPE;455.24;194.58
32.00;149.44;11;24254277#2_0;25.84;0.00;11.22;DEFAULT_VEHTYPE;425.27;508.28
32.00;151.03;13;24254277#2_0;4.03;0.00;11.47;DEFAULT_VEHTYPE;414.12;527.02
32.00;193.24;15;:572675_0_0;3.44;0.00;11.84;DEFAULT_VEHTYPE;460.54;216.87
32.00;157.59;16;24254277#3_0;15.71;0.00;8.73;DEFAULT_VEHTYPE;456.99;445.12
32.00;192.88;18;:572672_0_0;3.27;0.00;12.32;DEFAULT_VEHTYPE;474.60;287.68
32.00;181.91;19;24254277#9_0;6.43;0.00;1.33;DEFAULT_VEHTYPE;481.82;326.73
32.00;188.36;20;:572671_0_0;1.44;0.00;11.63;DEFAULT_VEHTYPE;479.80;308.99
32.00;150.60;21;24254277#0_0;99.21;0.00;12.95;DEFAULT_VEHTYPE;384.94;581.32
32.00;150.60;22;24254277#0_0;66.35;0.00;13.82;DEFAULT_VEHTYPE;368.81;609.96
32.00;150.60;23;24254277#0_0;32.48;0.00;9.48;DEFAULT_VEHTYPE;352.19;639.46
32.00;156.41;24;24254277#4_0;0.64;0.00;10.49;DEFAULT_VEHTYPE;464.87;426.42
32.00;160.33;26;24254277#0_0;11.58;0.00;3.93;DEFAULT_VEHTYPE;342.45;657.91
32.00;193.21;30;766761483#3_0;5.10;0.00;0.00;DEFAULT_VEHTYPE;464.66;234.39
32.00;176.06;5;24254277#6_0;25.54;0.00;14.16;DEFAULT_VEHTYPE;480.08;373.68
32.00;155.57;6;24254277#2_0;77.88;0.00;10.62;DEFAULT_VEHTYPE;449.57;462.33
32.00;150.35;8;24254277#2_0;55.23;0.00;11.27;DEFAULT_VEHTYPE;440.07;482.89
33.00;192.75;10;766761483#4_0;34.25;0.00;12.92;DEFAULT_VEHTYPE;452.32;182.00
33.00;149.63;11;24254277#2_0;37.11;0.00;11.27;DEFAULT_VEHTYPE;430.97;498.56
33.00;148.86;13;24254277#2_0;15.97;0.00;11.94;DEFAULT_VEHTYPE;420.21;516.75
33.00;193.38;15;766761483#4_0;11.09;0.00;12.66;DEFAULT_VEHTYPE;457.61;204.55
33.00;157.59;16;24254277#3_0;26.64;0.00;10.93;DEFAULT_VEHTYPE;461.16;435.02
33.00;185.91;18;766761483#0_0;1.31;0.00;12.42;DEFAULT_VEHTYPE;473.23;275.34
33.00;181.91;19;24254277#9_0;9.88;0.00;3.44;DEFAULT_VEHTYPE;481.70;323.28
33.00;194.33;20;24254277#10_0;8.96;0.00;12.69;DEFAULT_VEHTYPE;476.77;296.68
33.00;151.78;21;24254277#0_0;112.14;0.00;12.93;DEFAULT_VEHTYPE;391.14;569.98
33.00;150.60;22;24254277#0_0;82.34;0.00;15.99;DEFAULT_VEHTYPE;376.66;596.02
33.00;150.60;23;24254277#0_0;44.43;0.00;11.95;DEFAULT_VEHTYPE;358.05;629.05
33.00;155.32;24;24254277#4_0;12.55;0.00;11.91;DEFAULT_VEHTYPE;469.84;415.60
33.00;154.29;26;24254277#0_0;18.09;0.00;6.51;DEFAULT_VEHTYPE;345.12;652.00
33.00;171.51;28;24254277#0_0;5.10;0.00;0.00;DEFAULT_VEHTYPE;340.33;664.03
33.00;193.21;30;766761483#3_0;6.51;0.00;1.41;DEFAULT_VEHTYPE;464.33;233.02
33.00;150.46;31;24254277#2_0;5.10;0.00;0.00;DEFAULT_VEHTYPE;414.64;526.09
33.00;174.78;5;24254277#7_0;7.21;0.00;13.99;DEFAULT_VEHTYPE;481.25;359.73
33.00;155.09;8;24254277#2_0;66.93;0.00;11.69;DEFAULT_VEHTYPE;444.99;472.28
34.00;192.75;10;766761483#4_0;46.63;0.00;12.37;DEFAULT_VEHTYPE;449.59;169.93
34.00;149.69;11;24254277#2_0;48.63;0.00;11.52;DEFAULT_VEHTYPE;436.79;488.61
34.00;149.58;13;24254277#2_0;27.83;0.00;11.86;DEFAULT_VEHTYPE;426.28;506.56
34.00;193.38;15;766761483#4_0;23.76;0.00;12.67;DEFAULT_VEHTYPE;454.68;192.23
34.00;155.65;16;24254277#4_0;3.66;0.00;12.38;DEFAULT_VEHTYPE;466.13;423.67
34.00;191.53;18;:572673_0_0;4.22;0.00;12.13;DEFAULT_VEHTYPE;471.28;263.48
34.00;186.25;19;24254277#9_0;15.03;0.00;5.15;DEFAULT_VEHTYPE;481.15;318.17
34.00;188.53;20;24254277#11_0;1.38;0.00;12.15;DEFAULT_VEHTYPE;474.26;284.81
34.00;151.78;21;24254277#0_0;123.93;0.00;11.80;DEFAULT_VEHTYPE;396.72;559.58
34.00;150.60;22;24254277#0_0;96.69;0.00;14.36;DEFAULT_VEHTYPE;383.71;583.52
34.00;150.60;23;24254277#0_0;57.30;0.00;12.87;DEFAULT_VEHTYPE;364.37;617.83
34.00;155.77;24;24254277#5_0;7.40;0.00;12.85;DEFAULT_VEHTYPE;475.13;403.89
34.00;150.60;26;24254277#0_0;26.19;0.00;8.11;DEFAULT_VEHTYPE;349.10;644.94
